Fartyg;drag;datum;år;mån;årstid;tråltid;sattlat;sattlong;X;Y;Positionsbestämning;område;fångstplats;fiskeområden;bottendjup;tråldjup;check;djupintervall;varp;tråltyp;type;redskap;redskapstyp;satt.kl;halat.kl;bottentyp;distans;halat.lat;halat.long;id;ruta;anm;Hour;IDX_SSB;Field;LATDD;LONGDD;Depth;Size.final..m.;Year;Size.final..foot.;Horizontal.opening..m.;Fishing line (foot);Swep both side (after formula) (meter);Swep.both.side..after.formula...foot.;Swep.both.side..foot.;Swept.area;RSA;comments;speed;RS
Skagerak;80;1972-09-18;1972;9;2;60;5544.2;1556.5;6178610.77;1508377.971;Uppmätt;25;Inre U 10;NA;80;80;TRUE;31-90;350;Fisktrål med skarpsillstrut. Dimension: 70 fot. Svep: 45 famn.;dem;Fisktrål;Fisktrål;12.20;13.20;;2.8;55.442;16.015;1972 Skagerak 80;4060;"Ofullständigt mätt sill. Noterat för sill ""mest 2:ans""";1;Skagerak,1972,80;,;55.737;15.942;80;55.79023164;1972;183.0388177;14.29512;70;41.49511164;136.1388177;526;0.311309493;1.46;70-fot fisketrål med skarpsillstrut. Dimension: 70 f. Svep: 45 famn.;2.8;1.07
Skagerak;81;1972-09-19;1972;9;2;60;5535;1826.5;6164681.648;1666026.255;Uppmätt;26;Rysshålan;NA;93;93;TRUE;>90;450;Fisktrål med skarpsillstrut. Dimension: 70 fot. Svep: 45 famn.;dem;Fisktrål;Fisktrål;08.55;09.55;;2.2;55.34;18.23;1972 Skagerak 81;4063;"Ofullständigt mätt sill. Noterat för sill ""mest 2:ans""";1;Skagerak,1972,81;,;55.583;18.442;93;55.79023164;1972;183.0388177;14.29512;70;41.49511164;136.1388177;526;0.311309493;1.46;70-fot fisketrål med skarpsillstrut. Dimension: 70 f. Svep: 45 famn.;2.2;1.36
Skagerak;82;1972-09-19;1972;9;2;60;5534.8;1823;6164172.752;1662363.201;Uppmätt;26;Rysshålan;NA;93;93;TRUE;>90;450;Fisktrål med skarpsillstrut. Dimension: 70 fot. Svep: 45 famn.;dem;Fisktrål;Fisktrål;10.25;11.25;;3;55.35;18.3;1972 Skagerak 82;4063;"Ofullständigt mätt sill. Noterat för sill ""mest 2:ans""";1;Skagerak,1972,82;,;55.58;18.383;93;55.79023164;1972;183.0388177;14.29512;70;41.49511164;136.1388177;526;0.311309493;1.46;70-fot fisketrål med skarpsillstrut. Dimension: 70 f. Svep: 45 famn.;3.0;1.00
Skagerak;83;1972-09-19;1972;9;2;60;5535;1830;6164822.701;1669703.007;Uppmätt;26;Rysshålan;NA;98;98;TRUE;>90;450;Fisktrål med skarpsillstrut. Dimension: 70 fot. Svep: 45 famn.;dem;Fisktrål;Fisktrål;12.10;13.10;;3;55.335;18.25;1972 Skagerak 83;4063;"Ofullständigt mätt sill. Noterat för sill ""mest 2:ans""";1;Skagerak,1972,83;,;55.583;18.5;98;55.79023164;1972;183.0388177;14.29512;70;41.49511164;136.1388177;526;0.311309493;1.46;70-fot fisketrål med skarpsillstrut. Dimension: 70 f. Svep: 45 famn.;3.0;1.00
Skagerak;85;1972-09-21;1972;9;2;60;5500;1406;6097933.825;1390699.198;Uppmätt;24;Y 18;NA;45;45;TRUE;31-90;250;Fisktrål med skarpsillstrut. Dimension: 70 fot. Svep: 45 famn.;dem;Fisktrål;Fisktrål;13.25;14.25;;3;55.027;14.01;1972 Skagerak 85;3959;"Ofullständigt mätt sill, skarpsill och fyrtömmad skärlånga. Noterat för sill ""mest 2:ans""";1;Skagerak,1972,85;,;55;14.1;45;55.79023164;1972;183.0388177;14.29512;70;41.49511164;136.1388177;526;0.311309493;1.46;70-fot fisketrål med skarpsillstrut. Dimension: 70 f. Svep: 45 famn.;3.0;1.00
Skagerak;86;1972-09-21;1972;9;2;60;5500;1401;6098067.25;1385367.858;Uppmätt;24;Y 18;NA;45;45;TRUE;31-90;300;fisktrål med skarpsillstrut. Dimension: 70 fot. Svep: 45 famn.;dem;Fisktrål;Fisktrål;14.50;15.50;;3.3;55.01;13.555;1972 Skagerak 86;3959;Ofullständigt mätt sill/skarpsill. Endast antalet för dessa arter är angivna;1;Skagerak,1972,86;,;55;14.017;45;55.79023164;1972;183.0388177;14.29512;70;41.49511164;136.1388177;526;0.311309493;1.46;70-fot fisketrål med skarpsillstrut. Dimension: 70 f. Svep: 45 famn.;3.3;0.91
Skagerak;97;1972-11-15;1972;11;2;75;5458.6;1315.1;6096992.759;1336335.572;Uppmätt;24;S Trelleborg;NA;47;47;TRUE;31-90;250;fisktrål, nylon, med skarpsillstrut. Dimension: 70 fot. Svep: 45 f.;dem;Fisktrål;Fisktrål;07.18;08.33;;4.7;54.542;13.18;1972 Skagerak 97;3858;;1.25;Skagerak,1972,97;,;54.977;13.252;47;55.79023164;1972;183.0388177;14.29512;70;41.49511164;136.1388177;526;0.311309493;1.46;ok;3.8;0.80
Skagerak;98;1972-11-15;1972;11;2;90;5509.5;1324;6116871.206;1346526.359;Uppmätt;24;S Trelleborg;NA;40;40;TRUE;31-90;250;fisktrål, nylon, med skarpsillstrut. Dimension: 70 fot. Svep: 45 f.;dem;Fisktrål;Fisktrål;11.20;12.50;;4.2;55.123;13.18;1972 Skagerak 98;3958;;1.5;Skagerak,1972,98;,;55.158;13.4;40;55.79023164;1972;183.0388177;14.29512;70;41.49511164;136.1388177;526;0.311309493;1.46;ok;2.8;1.07
Skagerak;99;1972-11-15;1972;11;2;90;5501.8;1351;6101691.828;1374798.958;Uppmätt;24;W Rönne;NA;45;45;TRUE;31-90;250;fisktrål, nylon, med skarpsillstrut. Dimension: 70 fot. Svep: 45 f.;dem;Fisktrål;Fisktrål;15.20;16.50;;5.4;55;14;1972 Skagerak 99;3958;"Notering från protokoll: ""att fångsten blev så dålig berodde troligen på att större delen av draget gick efter mörkrets inbrott.""";1.5;Skagerak,1972,99;,;55.03;13.85;45;55.79023164;1972;183.0388177;14.29512;70;41.49511164;136.1388177;526;0.311309493;1.46;ok;3.6;0.83
Skagerak;100;1972-11-17;1972;11;2;120;5543.7;1551;6177675.799;1502621.074;Uppmätt;25;SE Utklippan;NA;65;65;TRUE;31-90;300;fisktrål, nylon, med skarpsillstrut. Dimension: 70 fot. Svep: 45 f.;dem;Fisktrål;Fisktrål;08.45;10.45;;5;55.442;15.595;1972 Skagerak 100;4060;2 stora stenar i trålen;2;Skagerak,1972,100;,;55.728;15.85;65;55.79023164;1972;183.0388177;14.29512;70;41.49511164;136.1388177;526;0.311309493;1.46;ok;2.5;1.20
Skagerak;102;1972-11-22;1972;11;2;60;5711.6;1852.7;6344963.679;1685545.914;Uppmätt;28;SE Gotland;NA;52-42;52-42;TRUE;31-90;200;fisktrål, nylon, med skarpsillstrut. Dimension: 70 fot. Svep: 45 f.;dem;Fisktrål;Fisktrål;10.40;11.40;;3.5;57.1;18.5;1972 Skagerak 102;4363;"Ofullständigt mätt sill.Notering för sill ""mest 2:ans"". Vikt angiven som ""c:a"".";1;Skagerak,1972,102;,;57.193;18.878;47;55.79023164;1972;183.0388177;14.29512;70;41.49511164;136.1388177;526;0.311309493;1.46;ok;3.5;0.86
Skagerak;104;1972-11-30;1972;11;2;120;5451;1515.5;6080041.143;1464680.131;Uppmätt;25;SE Bornholm;NA;68-72;68-72;TRUE;31-90;350;fisktrål, nylon, med skarpsillstrut. Dimension: 70 fot. Svep: 45 f.;dem;Fisktrål;Fisktrål;14.00;16.00;;5.7;54.512;15.26;1972 Skagerak 104;3860;"Ofullständigt mätt sill/skarpsill. Vikt för sill angiven som ""c:a"".";2;Skagerak,1972,104;,;54.85;15.258;70;55.79023164;1972;183.0388177;14.29512;70;41.49511164;136.1388177;526;0.311309493;1.46;ok;2.9;1.05
Skagerak;105;1972-12-01;1972;12;2;110;5455.8;1406.5;6090130.302;1391043.021;Uppmätt;24;Arkona;NA;48;48;TRUE;31-90;250;fisktrål, nylon, med skarpsillstrut. Dimension: 70 fot. Svep: 45 f.;dem;Fisktrål;Fisktrål;09.40;11.30;;5.3;54.555;13.572;1972 Skagerak 105;3859;"Ofullständigt mätt sill, skarpsill och taggmakrill.Notering för sill ""mest 4:ans"". För skarpsill är antalet angiven som ""c:a"".";1.833333333;Skagerak,1972,105;,;54.93;14.108;48;55.79023164;1972;183.0388177;14.29512;70;41.49511164;136.1388177;526;0.311309493;1.46;ok;2.9;1.04
Thetis;2;1979-05-15;1979;5;1;120;5554.5;1530.25;6197755.176;1481035.259;Uppmätt;25C;Innertorpet;NA;48-44;48-44;TRUE;48-44;300;KA 450mask.torsktrål med bobbins+skarpsilltrut, 45 famns gummisvep+ 45 famns vanliga svep;dem;;;1240;1440;hård lera/sten;;5600.08;1528.4;1979Thetis2;4060;;2;Thetis,1979,2;,;55.908;15.504;46;55.79023164;1972;183.0388177;14.29512;70;41.49511164;136.1388177;526;0.311309493;1.46;70-fot fisketrål med skarpsillstrut. Dimension: 70 f. Svep: 45 famn.;3.2;0.94
Thetis;3;1979-05-16;1979;5;1;60;5534.1;1531.5;6159899.85;1482131.243;Uppmätt;25C;Syden;NA;66-62;66-62;TRUE;66-62;400;KA 450mask.torsktrål med bobbins+skarpsilltrut, 45 famns gummisvep+ 45 famns vanliga svep;dem;;;1235;1335;lera;3;5542.8;1534.4;1979Thetis3;4060;;1;Thetis,1979,3;,;55.568;15.525;64;55.79023164;1972;183.0388177;14.29512;70;41.49511164;136.1388177;526;0.311309493;1.46;70-fot fisketrål med skarpsillstrut. Dimension: 70 f. Svep: 45 famn.;3.0;1.00
Thetis;4;1979-05-16;1979;5;1;60;5542;1534.2;6174546.572;1485020.089;Uppmätt;25C;Syden;NA;63-59;63-59;TRUE;63-59;400;70fots fisktrål m-76 utan bobbins med skarpsillstrut (Glommen) 45famns sveper;dem;;;1440;1540;lera;3;5545.4;1537.4;1979Thetis4;4060;;1;Thetis,1979,4;,;55.7;15.57;61;55.79023164;1972;183.0388177;14.29512;70;41.49511164;136.1388177;526;0.311309493;1.46;70-fot fisketrål med skarpsillstrut. Dimension: 70 f. Svep: 45 famn.;3.0;1.00
